fullText,polaridad
@LassoGuillermo Quien te cree Moreno 2?,-1
@LassoGuillermo es un mentiroso crónico.  Lasso- Moreno. https://t.co/TTMrxEe3CM,-1
"@carlosrojasecu @LassoGuillermo Y que hizo Moreno  ?…
Ahora si buscan deslindarse de toda responsabilidad, típico de un mediocre",-1
"¿Duro del correismo?..
#JoséSerrano no es más q otro traidor como @lenin #Moreno, y otros tantos infiltrados q resultaron grandes corruptos, y todos ellos trabajaron en el gobierno de #Moreno, con el beneplácito y apoyo de @LassoGuillermo . ¿Ya lo olvidaron?
#PrensaCorrupta  https://t.co/lzvjPeHsT1",-1
@Micc_Ec Una más de las payasadas del Lasso @LassoGuillermo ...!!! Y yo que pensaba que era imposible igualarlo y peor superarlo al tarado del Moreno @Lenin....!!! Qué inocente e ingenuo que a veces es uno...!!!! @radio_pichincha @ecuainm_oficial @radiolacalle,-1
"Att @ecuavisa @teleamazonasec @eluniversocom 

@LassoGuillermo continúa con las mismas tácticas de Moreno para tapar sus barbaridades https://t.co/IKrkqvCoCi",-1
"@LassoGuillermo @BanEcuadorBP #DemocraciaFederal#DF
NO?robo socialista cristiano de correa y nebot Nonarco politiqueros.Todo el #Ecuador sabe del tongo #correa-#nebot-#moreno-#lasso NO#Fraude @cnegobec #FueraTODOS #NuevasELECCIONES FUERA TODOS los del #encuentro narco politiquero corrupto asesino https://t.co/eZ7nV5CRPL",-1
"@LassoGuillermo @ABorreroVega #DemocraciaFederal#DF
NO?robo socialista cristiano de correa y nebot Nonarco politiqueros.Todo el #Ecuador sabe del tongo #correa-#nebot-#moreno-#lasso NO#Fraude @cnegobec #FueraTODOS #NuevasELECCIONES FUERA TODOS los del #encuentro narco politiquero corrupto asesino https://t.co/Zpwtm6LkYT",-1
"El mismo libreto de Moreno, asociar en todo al correismo.
@LassoGuillermo miente para confundir y pretender ocultar la mediocridad de su gobierno.
#LassoMentiroso https://t.co/VmFY6pisLi",-1
"@18homero1 @LassoGuillermo Bro. Patri.
Diste en el clavo. Son tan corruptos como Lasso.
Seguro, compra a los dirigentes y resto se quedan quietos.
Acuérdate con el ladrón Moreno, anunciaban huelga. Les daba un billete y adiós huelga.",-1
@mildcau @LassoGuillermo Con el gobierno del reencuentro donde el empleo adecuado es cada vez más escaso los ecuatorianos están trabajando en la informalidad hay más vendedores ambulantes y más niños limpiando parabrisas en el semáforo en vez de estar estudiando en una escuela pública.,-1
"@Arcsa_Ec @Ana_KRamirez @Salud_Ec @LassoGuillermo @LaPosta_Ecu SIN SU AYUDA VAMOS A DEJAR A MÁS DE 100 FAMILIAS SIN EMPLEO, tenemos BPM 0056-BPM-AN-1221, desde el 20-12-21 solicitamos por VUE NSO  pero se genera un error de pago ya que tenemos BPM . Hemos enviado Quipux y 0 ayuda",-1
@LassoGuillermo Ojalà el radar calme el hambre del pueblo. Ojalá el radar detecte a los evasores y testaferros. Ojalá el radar dé empleo a este pueblo desesperado. Ojalá el radar evite las matanzas en las cárceles.,-1
"¡El Gobierno del Encuentro cumple su palabra! 
Con los créditos al 1% de interés y hasta 30 años plazo, la economía de los hogares ecuatorianos se reactiva. Este es el crédito de las oportunidades para emprender, invertir y crear empleo. 
#JuntosCumplimos 
@LassoGuillermo https://t.co/mKyggJs0hk",1
"@LassoGuillermo @BanEcuadorBP Señor,, DEJE DE MENTIR.. Nadie quiere dar créditos pprque estamos en central de riesgos, y no tenemos empleo para pagar las deudas a los bancos, que poquito más y dicen que se estan muriendo de hambre.. USTED ES UN INDOLENTE..",-1
" ¡#TrabajamosPorElCampo! 

Estoy llegando a #Latacunga, hoy con mucha alegría y esperanza junto al Pdte. @LassoGuillermo entregaremos los primeros créditos a 30 años plazo con 1% de interés a productores de mi país. La meta es reactivar el empleo y el emprendimiento rural. https://t.co/nIGPxcb347",1
"@juanfranciscoNH @LassoGuillermo @GoberManabi Queremos que cumpla con su palabra de empleo no de desempleo como lo esta haciendo, Gerente eterna del Hospital Móvil N° 1 despidiendo sin medida,despidos sin justificación, mala administración, acoso laboral y llena de demandas, hasta cuando los mismos de siempre,Pilar Alvarez https://t.co/2dtgFr1XuB",-1
"@LassoGuillermo $5000 ni para una camioneta de segunda le sirve al Agricultor.  Pagará insumos para una cosecha, pero no es capital para crecer y generar valor agregado ni empleo. DEMAGOGO",-1
"@gobersantaelena Con @LassoGuillermo vamos avanzando, cada crédito otorgado es un empleo mas para el pueblo ecuatoriano #JuntosCumplimos. Créditos al 1% #CréditoDeLasOportunidades @_SuExcelencia https://t.co/T51YeDSvRu",1
"@socialholico Por ésto y mucho más ... @LassoGuillermo NO DEBE NI PUEDE SEGUIR en Carondelet. El Ecuador se merece PAZ, SEGURIDAD, EMPLEO, SALUD, SERVICIO EFICAZ. #LassoEvasor",-1
"@Fernanda172020 @LassoGuillermo @BanEcuadorBP #CréditoDeLasOportunidades Crédito al 1%, Cada vez hay más empleo en nuestro país gracias a @LassoGuillermo y sus gestiones, que orgullo #JuntosCumplimos @guido_chiriboga @CesarRohon https://t.co/YGiPUCOOxk",1
"@LassoGuillermo @BanEcuadorBP Se vienen cambios buenos  para nuestro país con con los Créditos al 1%, @LassoGuillermo muchos más empleo tendremos gracias a su apoyo constante presidente #JuntosCumplimos #CréditoDeLasOportunidades @CancilleriaEc https://t.co/DazZjhyLDk",1
"@GaloLaraY @LassoGuillermo Cada vez hay más empleo en nuestro país gracias a @LassoGuillermo y sus gestiones, que orgullo #LassoCumple https://t.co/jrUIgD52Mb",1
"@mariojose25 @GaloLaraY @DeiviSan2502 @LassoGuillermo on los Créditos al 1%, habra mejores tasas de empleo, siempre pensando en lo mejor del pais, no podemos estar mas
que agradecidos con Lasso.@LassoGuillermo @AlexandraVelaP #JuntosCumplimos 
#CréditoDeLasOportunidades https://t.co/gu20c3egu3",1
@Mrcognzl @GoberChimborazo @MaraJosPontn2 @LassoGuillermo @AlexandraVelaP #JuntosCumplimos el futuro de Ecuador se ve prometedor con el presidente @LassoGuillermo cumpliendo cada una de sus promesas #LassoCumple créditos al 1@% y de esta manera se asegura un empleo a cada ecuatoriano #CréditoDeLasOportunidades @Polificcion https://t.co/PXcPBMBkg2,1
"@ComunicacionEc @BanEcuadorBP #JuntosCumplimos, Cada crédito otorgado, es al menos un empleo creado para miles de ecuatorianos, @LassoGuillermo lo esta haciendo posible con todos Créditos de interés social
#CreditoDeLasOportunidades @ecuavisa https://t.co/u3LHpEfFKL",1
"@LassoGuillermo Las plazas de empleo son solo para los “periodistas” e hijos, gracias a ellos estás en un puesto que te quedo grande, #LassoEvasor.",-1
"@ComunicacionEc @BanEcuadorBP #JuntosCumplimos poco a poco con trabajo y esfuerzo vamos recuperando la economía del país, los ecuatorianos somos ciudadanos de trabajo y con Créditos al 1% se podrá invertir y generar fuertes de empleo.  @LassoGuillermo @DonosoEcuador #CréditoDeLasOportunidades https://t.co/NeaPNUz170",1
"@LassoGuillermo @BanEcuadorBP Presidente @LassoGuillermo felicitaciones por como viene trabajando. Pero permitame decirle que habemos personas interesadas en fomentar empleo y necesitamos de @CFN_ECUADOR para crear esas oportunidades confie en nosotros, los ecuatorianos; creame que contamos con la experiencia",1
"El 70% de la población económicamente activa no tiene un empleo adecuado.

Es fundamental que el Presidente @LassoGuillermo presente una #ReformaLaboral para lograr el crecimiento económico que se espera en este 2022. 

Este tema se debe tratar con urgencia y sin dilaciones.",-1
@Ana45565104 @KELVINGAME3 @LassoGuillermo X Dios no hay trabajo por ninguna parte concentre se en el empleo a los ecuatorianos por amor a Dios un trabajo en Quito algo fijo no saben lo horrible es no poder comprarle algo a tu hija luchar x los datos para la escuela caminar y no conseguir nada ayuda Ecuador trabajo Ayuda,-1
@LassoGuillermo X Dios no hay trabajo por ninguna parte concentre se en el empleo a los ecuatorianos por amor a Dios un trabajo en Quito algo fijo no saben lo horrible es no poder comprarle algo a tu hija luchar x los datos para la escuela caminar y no conseguir nada ayuda Ecuador trabajo Ayuda,-1
@LassoGuillermo Y el empleo para cuando???,-1
"Excelente trabajo ha estado realizando  nuestro presidente @LassoGuillermo para el bienestar de todos nosotros, ahora con Créditos al 1% tendremos más oportunidades de empleo y de seguir avanzando #JuntosCumplimos #LassoCumple @diegoordonezg https://t.co/0ujTad6qyX",1
El único enemigo de la democracia ecuatoriana es Guillermo Lasso,-1
Por lo menos a Lenín Moreno el país le importaba un bledo. A Guillermo Lasso no le importa nada.,-1
@pjfreile @ALBERTOACOSTAB Pedro Freile vs Lasso Guillermo (la misma payasada con diferente nombre),-1
@DiazYJose Porque el chulquero positano ladrón Guillermo Lasso Pandora Papers tiene y debe recuperar su inversión de las 3 últimas campañas...,-1
"Del monito que vende gaseosas, al que recibe un crédito para que venda caramelos en los semáforos, Guillermo Lasso y Lenin Moreno siempre quisieron destruir el país y tener al pueblo en la miseria. #LassoEsUnFracasso #LassoMentiroso #Lasso",-1
"Guillermo Lasso cree que reactivará la economía dando créditos. El problema de fondo es que no hay circulante, si no hay trabajo la gente no compra, hay familias enteras sin trabajo y esto directamente afecta a la economía del país. #LassoMentiroso",-1
"@eluniversocom Leonidas Iza, tiene razón, Guillermo Lasso no funciona, no hay economía ni trabajo.",-1
"¿En serio Guillermo Lasso piensa que los ecuatorianos quieren créditos para dedicarse al comercio informal? Los ciudadanos quieren trabajar dignamente y generar recursos suficientes para sus familias.

¿Es así como quiere sacar adelante a #Ecuador y reactivar la economía? https://t.co/WCoEuPeWkm",-1
"Guillermo Lasso, descartó este martes la aplicación de una medida extrema como el confinamiento de la población pese al incremento de contagios en el último mes, al considerar que ello sería perjudicial para la economía y los ecuatorianos.",1
"@LassoGuillermo @BanEcuadorBP Que será para don #PandoraPapers reactivar la economía, me imagino lo que Lorenza gana $20y el crédito que dará para comprar el charol y los caramelos, según el ya serán millonarios hasta el final de su mandato",-1
@ing_carlos87 @LassoGuillermo  por favor. Piensas que nuestro país no merece una economía digna?.  #LassoMentiroso #LassoEsUnFracasso,-1
"@LassoGuillermo @juanpablo0072 SR.LASSO NO SEA DEMAGOGO, FIJESE EN EL BOSQUE Y NO EN EL ARBOL,SI UD. FUERA UN VERDADERO EJECUTIVO, Y ENTENDERIA COMO FUNCIONA LA ECONOMÍA HABLARIA DEL APARATO PROCTIVO,DIRIA COMO HAGO COMO REACTIVO LOS DIFERENTES SECTORES,PERO NO DIGA TIENEN PARA DARLE DE COMER pasan...",-1
"@AngelTipantuna @LassoGuillermo De donde sacas tantas incoherencias? Ya se nota que estas del lado de los políticos que acabaron con nuestra economía. @LassoGuillermo seguirá cumpliendo sus promesas y reactivando la estabilidad del país.
@diegoordonezg @MLAlcivar",1
"Cuales son los grandes cambios que ha hecho @LassoGuillermo para la economía ecuatoriana?
Sigue repleto de correistas burocratas,
no cambian las leyes ni la dinámica de la economía.
No a alterado nada para dinamizar la economía.
Cuales son los beneficios hasta ahora?
NADA",-1
@LassoGuillermo @InclusionEc Sale bachiller padre de la mentira esos sinverguenzas del ministerio de economía y finanzas no pagan el iva a las personas con discapacidad no pagan a los jubilados por discapacidad del magisterio de El Oro su liquidación no hay medicinas en el iess machala es un fracaso total,-1
" A pesar que aportamos a la economía deplorable del gobierno de @LassoGuillermo, nosotros somos los grandes olvidados por las políticas neoliberales del famoso gobierno del encuentro. Indignante.
@AsambleaEcuador @GuadalupeLlori @DEFENSORIAEC @BloquePkEc @ID12Ecuador https://t.co/DuowOLecrj",-1
"@LassoGuillermo SEÑOR PRESIDENTE ADELANTE ...USTED SI CUMPLE LAS PROMESAS DE CAMPAÑA, HOY HECHAS REALIDAD EN SU GOBIERNO.....EL GOBIERNO DEL ENCUENTRO..EL GOBIERNO DE LOS ECUATORIANOS..LA ECONOMÍA POPULAR SE REVITALIZA.",1
"@Angelicfdz @LassoGuillermo @BanEcuadorBP Todos sabemos que el presidente @LassoGuillermo si ha estado trabajando y luchando por este país, ¿Quien está luchando por mejorar la economía? No solo eso la salud, el educación todo, el si lucha por el país @ComunicacionEc",1
"@luisantonio_r @Salud_Ec Que bien… “ya hay negocio nuevamente, gracias a @LassoGuillermo @CapiZapataEC que ayudan a q la economía se dinamicé”… ",1
"Comentarios sin sentido, lo llaman mentiroso y desde que esta en la presidencia cumple con su palabra, gracias a esto la economía sube!! Dejen de fomentar el odio!! @LassoGuillermo @AndresCarrion2 https://t.co/GFjpCQhYXP",1
"@HumorPapilon @lahistoriaec @LassoGuillermo Ganó por decisión del pueblo, respetemos la democracia!! @LassoGuillermo está levantando la economía de este país, ustedes que hacen? Solo criticar, más conciencia señores!! @juanfrandelafoc",1
@BenjaminChavezR @LassoGuillermo Es el segmento que más mueve la economía,1
@LassoGuillermo Padre y rey amo y señor de la mentira esos sinverguenzas del ministerio de economía y finanzas no pagan el iva a personas con discapacidad desde el año pasado no pagan a los jubilados por discapacidad del magisterio de El Oro su liquidación son grupos vulnerables prioritarios,-1
@BenjaminChavezR @LassoGuillermo Ministro de economía solo con bachillerato q suerte tienen algunos,-1
@lahistoriaec @LassoGuillermo @eluniversocom Entre su cupula se reparten el #Ecuador ya no se q mismo si el prófugo de correa con lasso cuál de los dos es más oportunista ..  si correa hizo un desastre con la economía lasso le está dando la estocada final,-1
"@BanEcuadorBP @LassoGuillermo @BanEcuadorBP @LassoGuillermo  éxitos señor Presidente, sus compromisos de campaña se están cumpliendo, un primer paso para reactivar la economía y crear oportunidades, quizá en una segunda etapa se pueda incrementar el monto.",1
"@FerGavilaness @LassoGuillermo Excelente gestión del gobierno, otorgar Créditos al 1% es de gran ayuda para los microempresarios y también traerá beneficios en para nuestra economía #CréditoDeLasOportunidades #JuntosCumplimos @Edu_Bonilla @LassoGuillermo https://t.co/bYOSIGpzrE",1
@LassoGuillermo @BanEcuadorBP Promesas hechas realidad #JuntosCumplimos y seguimos avanzando con nuestra economía Créditos al 1% @LassoGuillermo #CréditoDeLasOportunidades @juanflores18 https://t.co/T6VnQPqGeQ,1
@LassoGuillermo @BanEcuadorBP Todo lo prometido por nuestro presidente @LassoGuillermo lo está cumpliendo. Otorgó Créditos al 1% y esto traerá avance para nuestra economía #JuntosCumplimos #CréditoDeLasOportunidades @simoncueva https://t.co/E7QygLwaMv,1
@EcuadorTimes #CréditoDeLasOportunidades esta es una buena iniciativa del Presidente @LassoGuillermo ya que estos Créditos al 1% reactivarán la economía de miles de familias emprendedoras #JuntosCumplimos @DonosoEcuador https://t.co/JMS4x6zV2z,1
"@GaloLaraY @LassoGuillermo Nuestra economía se reactivará con los Créditos al 1% que está otorgando nuestro presidente @LassoGuillermo, él si cumple sus promesas no los ha demostrado una vez más #CréditoDeLasOportunidades #JuntosCumplimos @simoncueva https://t.co/WzGvDe1TvO",1
@minniel1x Ya comienza el crecimiento económico de Ecuador gracias a la excelente gestión del presidente @LassoGuillermo en otorgar créditos al 1% #CréditoDeLasOportunidades para reactivar la economía y el futuro del país #JuntosCumplimos @CuenteroMuisne https://t.co/VMnkGRadeP,1
@EducacionZ3_Ec @BanEcuadorBP #CréditoDeLasOportunidades otra promesa cumplida por @LassoGuillermo para seguir impulsando nuestra economía #JuntosCumplimos crédito al 1%- con facilidad de pago @guido_chiriboga https://t.co/NitJL8yQby,1
@LassoGuillermo @BanEcuadorBP #JuntosCumplimos Por nuestro futuro seguiremos en apoyo total al presidente @LassoGuillermo quien está cumpliendo con sus promesas #CréditoDeLasOportunidades créditos al 1% para estabilizar y recuperar la economía @revistavistazo https://t.co/2T7EQb2mK2,1
@HermanHss54 @CONAIE_Ecuador @BancadaUNESec @googlenews Mejoramos cada vez más la economía con sus gestiones @LassoGuillermo me llena de orgullo todo lo que está haciendo por brindar calidad de vida #CréditoDeLasOportunidades #JuntosCumplimos https://t.co/Sjao0p4RKt,1
"@vallejo_bolo Con cada una de estas gestiones estamos mejorando la economía, @LassoGuillermo es el mejor presidente de todos #CréditoDeLasOportunidades #JuntosCumplimos https://t.co/oxUOjDX7xe",1
"@ecuavisa #CréditoDeLasOportunidades para hacer de Ecuador un país con una economía sólida y estable ofreciendo excelente futuro a todos, créditos al 1%  #JuntosCumplimos presidente @LassoGuillermo  @Polificcion https://t.co/enTWR0eco7",1
"@MoviLIDERec @LassoGuillermo @CreoUSA @CREOEcuador El país crecerá aun mas con Créditos al 1%, esto hará que el Ecuatoriano busque un futuro mejor, tenga mejor
su economía.@LassoGuillermo @simoncueva #JuntosCumplimos 
#CréditoDeLasOportunidades https://t.co/gp3vZET1sq",1
"@680radioatalaya @LassoGuillermo Buena noticia que nos traerá muchos beneficios, @LassoGuillermo le sigue cumpliendo sus promesas al pueblo y eso hace que sigamos avanzando. Los  Créditos al 1% son un paso más para restablecer nuestra economía   #JuntosCumplimos #CreditoDeLasOportunidades @diegoordonezg https://t.co/kZISoB6PFI",1
@680radioatalaya @LassoGuillermo Con cada crédito el presidente @LassoGuillermo ayuda muchas familias a mejorar su economía #CréditoDeLasOportunidades #JuntosCumplimos https://t.co/0is9VjARMs,1
@eluniversocom Créditos al 1% fue una de las mejores decisiones que ha tomado nuestro presidente @LassoGuillermo porque con estos créditos lograremos reactivar nuestra economía #CréditoDeLasOportunidades @CuenteroMuisne  #JuntosCumplimos https://t.co/7ZoM163nY7,1
@Antonio2pacio @LassoGuillermo Así todos podremos optar por los créditos al 1 %- y poder hacer crecer nuestra economía nuestra prosperidad @DonosoEcuador @LassoGuillermo #JuntosCumplimos #CréditoDeLasOportunidades https://t.co/Wgeu95hU4K,1
@ferpedx @MarthaS34Z6 @LassoGuillermo @BanEcuadorBP @guido_chiriboga @Martinminguchi @LassoGuillermo cumpliendo su promesa con #CréditoDeLasOportunidades estos créditos al 1% van a reactivar la economía #JuntosCumplimos @ABorreroVega https://t.co/LIhOE63CQR,1
Ya dijo @LassoGuillermo que lo siente pero primeros la economía. Creían que iba a dolerse después de ser un gran evasor y haberse beneficiado con el feriado bancario?. https://t.co/4QAij2W5Tb,-1
"Tan correcto! Es para emprendedores no para empresarios ya establecidos. Si quieres EMPRENDER en una nueva línea de negocio PEQUEÑO, esta es tu oportunidad de adquirir un crédito blando. A mover la economía! Bravo @LassoGuillermo https://t.co/vxBrDKoKAy",1
@ComunicacionEc Más recursos para créditos al 1% anunciado por el Presidente @LassoGuillermo el cual se ha mostrado muy comprometido con el país y está enfocado en reactivar la economía cumpliendo cada promesa realizada. #CréditoDeLasOportunidades #JuntosCumplimos @ComunicacionEc https://t.co/z7U1pSgXW8,1
@chinoromulo @AP_Kost Es un payaso @LassoGuillermo  ladrón y mentiroso #LassoMentiroso #LassoEsUnFracasso,-1
@LassoGuillermo @BanEcuadorBP Mentiroso infeliz,-1
@JAVIERROSERO4 Sacá ya tus manos sucias de nuestro país @LassoGuillermo  eres u fraude mentiroso ladrón #LassoEsUnFracasso,-1
@ErmelRosario Más que malo es lo peor @LassoGuillermo  el presidente más ladrón y mentiroso de  toda la historia del Ecuador #LassoEsUnFracasso,-1
"@carlosrojasecu @LassoGuillermo Presidente mentiroso ladrón,prestamos al 1 por cinto a 30 años, pura mentira solo dan viendo la cara presidente mentirosa",-1
"@LassoGuillermo Puro cuento los crédito del gobierno que al uno por ciento a treinta años plazo,ahora para cuando sera que dan los créditos a las persona emprendedoras también nesecitan, no solo a los agricultores Lasso mentiroso sinvergüenza",-1
"@Miguelfer1991 El problema aquí, es que nosotros seguimos permitiendo que esta basura de @LassoGuillermo, se burle del pueblo,  sabiendo que el no ha hecho ni hará nada por este país, el propio corrupto, mentiroso y farsante!! #LassoEsUnFracaso",-1
@DonApaForever @wilfridolaz @LassoGuillermo @LassoGuillermo Es de lo peor. Mentiroso #LassoMentiroso #LassoEsUnFracasso,-1
"@uiouaa28 @karynaarteaga @LassoGuillermo Sr @LassoGuillermo Dicen que el ""Pez muere por su propia boca"" y que ""más rápido se cae un mentiroso que un cojo"". Que decia acerca de no #FORZAR la vacunacion? Parece que (en su caso) un efecto mas de la vacuna es la perdida de la memoria? @XimenaGarzon11 @Salud_Ec X.Favor: RT https://t.co/QjJifUbvMA",-1
@ManabaDice @BancoPacificoEC Mentiroso @LassoGuillermo eres un gran fraude para nuestra nación #LassoEsUnFracaso,-1
"@omaridrovo Fuera @LassoGuillermo mentiroso, frustrado eres un retrasado mental #LassoEsUnFracaso",-1
@JAVIERROSERO4 Eres un mentiroso @LassoGuillermo #LassoMentiroso #LassoEsUnFracasso,-1
"@EdwinUrea4 Que desgracia con @LassoGuillermo mentiroso, estafador y alacayo. #LassoEsUnFracaso",-1
@DanielGranja7 No solo es mentiroso es un gran estafador @LassoGuillermo no te queremos #LassoMentiroso,-1
"@EGuzmanurresta @BancadaUNESec @ColectivoCc3 @Rc5DSur @LassoGuillermo mentiroso, corrupto, estafador, retrasado mental. #LassoEsUnFracaso",-1
"@ManabaDice @BancoPacificoEC Viejo discapacitado @LassoGuillermo corrupto, mentiroso eres un retrasado mental. #LassoMentiroso",-1
@omaridrovo No solo la salud? TODO con las letras mayúsculas @LassoGuillermo eres un mentiroso #LassoEsUnFracaso,-1
@henry6773 Mentiroso en una basura el corrupto de @LassoGuillermo #LassoMentiroso,-1
@SONYACAS1 Mentiroso miserable y corrupto @LassoGuillermo #LassoMentiroso,-1
@LassoGuillermo @BanEcuadorBP Eres un TRAMPOSO mentiroso... https://t.co/PMKtjFOVif,-1
"@GaloLaraYepez @LassoGuillermo ¡”Vacunado a todos los ecuatorianos, cumplió el crédito al 1%”!. Mentiroso lambon, igual a Lasso. Mejor pide de frente lo que quieres, a pesar que ya te han dado bastante (impunidad)",-1
"Que hiciste ahora @JonathanCamino5 que @tinocotania tiene que salir a aclarar algo, la verdad no sé negocia. Se correcto, no un vil mentiroso. @ecuavisa @LassoGuillermo https://t.co/BogsVnoYjh",-1
"@AuzMilena @MashiRafael Es extraño defender a un corrupto , mentiroso y  sinvergüenza como @LassoGuillermo con su facismo , clasismo y saviendo que  es el causante de el feriado bancario colaborador con @MahuadJamil y @Lenin eso me diera pena y verguenza defender a quien llego a saquear el ",-1
"@VillaFernando_ @Ulises77379168 @LassoGuillermo @ContraloriaECU @CNEL_EP @GoberManabi Este Lasso tiene medio cuerpo fuera de la presidencia por necio, ya todos los que confiamos en el le hemos dicho que cuide la gente que trabaja con el pero no hace caso y en una revuelta todo el país se unirá pra exigir subcambio por mentiroso y por mantenernos en el correato",-1
@RutaKritika @LassoGuillermo @MashiRafael @Pontifex_es Que tipo para asquerosamente mentiroso. Por más crisis que tengamos no merecemos un tipo de tan baja caradura ética y moral,-1
@Robertogon0 @Jenifer81pp @MaraLoppe @PabloCab_77 @luisavalencia6 @rengelismo @AP_Kost @LassoGuillermo @EGuzmanurresta @RobertoCueroM @RutaKritika El pueblo ya no confía es ninguno de ustedes @EGuzmanurresta por corruptos y mentiroso Todos. @RutaKritika,-1
@Jenifer81pp @MaraLoppe @PabloCab_77 @luisavalencia6 @rengelismo @AP_Kost @LassoGuillermo @EGuzmanurresta @RobertoCueroM @RutaKritika El pueblo desconfia de @EGuzmanurresta  aparté de corruptos son mentiroso Todos y @RutaKritika,-1
"@Alfredo_Arbito Tenemos que rogar para todo, atención médica, insumos cada dia más colas. Eres un miserable mentiroso @LassoGuillermo #LassoEsUnFracasso",-1
"@MiguelAn_088 @ErmelRosario @LassoGuillermo Que todo el Ecuador se levante para erradicar de una vez por todas a ese descarado,mentiroso y corrupto,por el bien de nuestro amado país lárgate ya @LassoGuillermo #LassoMiserable",-1
"@LassoGuillermo Mentiroso, en que chuch@ se va a invertir 5 mil y endeudado por 10 años o 30, una tiendita?? Juegas con la pobreza de la gente y te crees tu cuento de Lorenza.",-1
Esto en cierto modo ya se planifica en Ecuador al autoritariamente querer impedir a los no vacunados utilizar transporte público. Quién defiende los DDHH de los ecuatorianos? De seguro NO ES @LassoGuillermo #mentiroso #HastaCuando #DictaduraSanitaria https://t.co/CrfWwBSu2Q,-1
@wilfridolaz @LassoGuillermo Lasso mentiroso,-1
@ErikaRooK @Angelicfdz @saral_zaid @LassoGuillermo @RobertoCueroM Delincuente y mentiroso son Todos @RobertoCueroM y @pameaguirre1 no hacen nada productivo en el país solo robar,-1
"@FernandoBaldeo8 @LassoGuillermo @RobertoCueroM por qué en vez de vivir robando el dinero del pueblo no te pones a trabajar? Infeliz mentiroso, cuantos proyectos haz presentado?",-1
@Karen_Minda @LassoGuillermo @BanEcuadorBP Le creen a este mentiroso feriado bancario,-1
"@JAVIERROSERO4 No es tonto para vender sus propiedades, @LassoGuillermo lo que es el propio vago, mentiroso que no le interesa el tema de la salud, ni de la educación, y menos la vacunacion!! El propio cara de pendejo que no sirve! #LassoEsUnFracaso",-1
"@guseguemo Estoy totalmente de acuerdo en la unión esta la fuerza, y a @LassoGuillermo, hay que sacarlo del poder porque el lo que quiere es destruir aun más nuestro país, un mentiroso y gran corrupto! #LassoMentiroso",-1
"@RutaKritika @LassoGuillermo No hay ninguna duda que @LassoGuillermo, es el propio payaso, mentiroso, y corrupto, que vive diciendo todo lo que hace por el pueblo y la realidad es otra, delincuencia desatada, centros de salud sin insumos! Entre muchas mas #LassoMentiroso",-1
"@Karen_Ayleen Ahora más que nunca tenemos que unir fuerzas todos los Ecuatorianos para sacar del poder @LassoGuillermo, porque es un corrupto,  mentiroso,  que no ha hecho nada por el país! #LassoEsUnFracaso",-1
Mierda no sirve la página para hacer los prestamos este presidente mentiroso @LassoGuillermo @BanEcuadorBP,-1
"Lasso es el más mentiroso, farsante y cínico. Ha dicho que @LeonidasIzaSal1 apoyó a @ecuarauz, eso es mil veces mentira. Iza jamás apoyó al progresismo. El promovió el voto nulo ideológico, con lo que favorecieron la llegada de @LassoGuillermo a la presidencia. Eso es la verdad. https://t.co/DBZFWKiOi8",-1
"@LassoGuillermo @BanEcuadorBP El que le crea que le siga adulando, los que amamos la Patria, ya conocemos al mentiroso y estaremos atentos. Ojalá esta vez cumpla el chulquero para el pueblo, porque durante 30 años ha hecho politiquería para sus propio beneficio y de su entorno. Típico de un régimen elitista.",-1
@Ecuadordelalma1 @LassoGuillermo quédate no más en casa mentiroso,-1
"@anitaxrojass @wilfridolaz @LassoGuillermo @RobertoCueroM @DerHumanosAN Es inaudito ver como @RobertoCueroM llama mentiroso al actual presidente y pide coherencia, de verdad da risa  un ser tan nefasto y mentiroso como el que se dedica a la corrupción como su líder correista. @UNESECUADOR",-1
"@EstebanOrtizMD @XimenaGarzon11 @taciturno99 @ABorreroVega @LassoGuillermo Tan inútiles como los doctores q solo sirven ara decir vacunate, pero no tienen el valor de debatir e investigar más allá,mentiroso charlatán lavando el cerebro a la gente q aún cree en los medios basura.. como pueden confiar en un Dr. Q pasa más tiempo en la tele y la radio. https://t.co/7Z6xbilqar",-1
"Este es el gobierno, del encuentro, pero de ineptos y desubicados, que les importa más tener planta en el extranjero, evadir impuestos, antes que atender las necesidades del pueblo. @LassoGuillermo , pero en campaña electoral, eran unos santos.. mentiroso https://t.co/BPa40xo8D0",-1
"@LassoGuillermo eres un mentiroso peor que  Andres Arauz,en plena recuperacion pandemia se te ocurre subir los impuestos con el RIMPE y ademas retener el 100% del IVA  y hacerles lo mismo que a los municipios. Con esas leyes a quien se le va a ocurrir emprender?@ALBERTOACOSTAB",-1
"@Ecuadordepie21 Hay que erradicar a ese mundano saco de Mi3rdA,golpes en toda la cara para ese mal nacido desconsiderado,es un ruin y mentiroso que solo trae desgracia para el país @LassoGuillermo #LassoMiserable",-1
"@CanalRTU @LeonidasIzaSal1 @LassoGuillermo No te apoyo #Iza pero en parte tiene mucha lógica lo de sordo y mentiroso, este gobierno de turno es más ineficiente que el mismo #lerdin y #ratael  juntos https://t.co/78XGdvhZFV",-1
@wilfridolaz @LassoGuillermo Cada vez más mentiroso. Qué sinvergüenza! #GuillermoNoMientasOtraVez #LassoMentiroso #LassoEsUnFracasso #lassoevassor,-1
