fullText,polaridad
"@pacoram0764 @dariman @faustojarrint @paolapabonc @pichinchagob @lassoguillermo pero si tú le estás agradeciendo a una rata ladrona, un poquito de coherencia ¿no?",-1
"@robertoxavier roberto, hasta el distraído de @albertoacostab se dio cuenta que el gasto público ha aumentado y no han hecho ni una obra.

nada de hospitales, escuelas, ni siquiera mantenimiento básico de vías.

toda esa plata se están robando @lassoguillermo",-1
@educacion_ec no podemos permitir que nos obligen fuera politicoas corruptos @mariabrownp @lassoguillermo,-1
"#urgente dios mío ecuador ya es un estado fallido sicarios matan a niño de 10 años con fusiles guayaquil es zona de guerra ,pero @lassoguillermo todo está bien para su gobernador de maravilla @dw_espanol @soyfdelrincon @bbcmundo @afpespanol @onu_es  ya no es seguro ecuador  https://t.co/ml7bzau3a4",-1
"@lulagaray @lassoguillermo @nicolasmaduro @gabrielboric guayaquil pasará de ser la perla del pacífico a ser la perla de los charoles. será el legado de lasso. 
#laperladeloscharoles",-1
@lassoguillermo @banecuadorbp no está capacitado para gobernar  ese lazo  quinto curso termina la secundaria en guayaquil lazo corrupto.,-1
la policía de #ecuador no tiene la capacidad de frenar la delincuencia y el sicariato. por qué sigue la comandante sin renunciar? ya hay 18 muertes violetas desde el 1 enero @lassoguillermo @alexandravelap @jcarlosaizprua @carlosverareal @martinminguchi @villotarebeca #guayaquil https://t.co/29dxqayacl,-1
"@carlosrojasecu @lassoguillermo @cynthiaviteri6 ha hecho lo q ha querido con guayaquil, sin mencionar q esa ciudad se sumerge con cada lluvia y aún así viteri tiene el 75% de aprobación de la ciudadanía... en  les encanta q les metan el  con",1
"@joffrecampana @lassoguillermo @nicolasmaduro @gabrielboric a parte de todas las estupideces q dijo el señor lasso, salga a vender caramelos con la charola en quito y guayaquil para ver si los municipales no se le bajan todo.",-1
"@joffrecampana @lassoguillermo @nicolasmaduro @gabrielboric el precio de un caramelo, es lo mismo que paga el banco guayaquil (lasso) por cada transacción a los ""bancos del barrio"", de ahí que vender caramelos, para lasso, es un gran emprendimiento. estamos ante un miserable!!",-1
donde está seguridad guayaquil @lassoguillermo @policiaecuador https://t.co/h8bkz1zpyu,-1
"@tioelmoi el discurso de @lassoguillermo  es el mismo que el de @lenin la misma capacidad de gobernar, la misma prensa basura los protege y los mismos inútiles a su alrededor.",-1
@ertl27 @lenin @lassoguillermo par de hdps,-1
@ertl27 @lenin @lassoguillermo #charolasso.,-1
@omarmaluk @lassoguillermo @lenin son mis candidatos,-1
@tioelmoi a manera del monito emprendedor!!! son un par de hijos de puta el moreno @lenin y el lasso @lassoguillermo !!! diga???,-1
"el plan de créditos de @lassoguillermo, pasa del emprendedor de venta de coca cola en la esquina de @lenin, a la vendedora de caramelos en la esquina.
#lassoesunfracasso 
#prohibidoolvidar",-1
@lenin @lassoguillermo  #lassoesmorenorecargado #lassoesunfracasso #lassoevassor #pandorapapers https://t.co/2y35jdbeto,-1
"@danielsalcan88 asi es, y lo peor esq la prensa basura de ecuador repetia ese discurso en sus noticieros  todo por el vil dinero que repatio el evasor @lassoguillermo y el pillo @lenin a los dueños de los medios de comunicacion",-1
"y cuando todos pensaban que @lenin  era el más incompetente sale el que estaba tras lenin @lassoguillermo  un individuo que no hace nada, nada por el país solo por sus panas los evasores todo para ellos delincuencia y muerte para los ciudadanos de ecuador #lassoesunfracasso. https://t.co/yje26e9nza",-1
"@mashirafael mentirosos mediocres oportunistas corruptos, así se define hoy los desgobiernos de @lenin y @lassoguillermo cuánto daño hacen al país. aveces pienso mejor q sean así para q de una vez la gente se dé cuenta q clase de personas son y nunca más le den el voto a estos sinvergüenzas.",-1
"en mis humildes opiniones hay algunas q no gustan d @lassoguillermo , leo quejas del sistema de salud herencia del corrupto rc, ahora cientos d miles contagiados, %s increíbles, y si no fuera por las vacunas q diò lasso, habrían mas muertes q nunca, se imaginan con el lelo arauz?",-1
@benjaminchavezr @lassoguillermo usted apoyó a lasso? excelente! ya le van a dar alguna embajada? . me alegré no ganó arauz pero estoy  de ver que siguen esas prácticas de dar puestitos de embajadas cualquiera y de ministros gente incompetente algunos correistas  la salud pública sigue mala o peor,-1
@pichi_flor @lassoguillermo olvidémonos de supuestos y de si esto o aquello. de eso no vivimos. estamos satisfechos que lelo arauz no ganó pero la situación actual esta mala así que vivamos el presente y nuestra realidad actual y exijamos acción. este país es un caos,-1
"@jairojm91 el costo de ver 1000 millones en microcreditos sin tener que meterle la mano al banco central es lo maximo.

al final de cuentas @lassoguillermo está cumpliendo hasta las ofertas de arauz, pero haciendo bien las cosas.",1
@twittendencia @lassoguillermo @perfilesopinion encuestas para difamar les parece mejor las malas acciones de arauz quien siempre a robado al país. guillermo lasso sube así lo veré @lassoguillermo @polificcion @4pelagatos4 https://t.co/xk7knfiyrp,-1
"@mandradele @leninartieda @xapime @ecuavisainforma @carlosverareal perfiles de opinión fue la misma que nos quizo hacer creer que arauz sería presidente, un corrupto relacionado con lavado de dinero, guillermo lasso sube y eso no sabemos. @lassoguillermo",-1
"un cómo muchos otros, la corrupción incontrolable. 
varela debió renunciar por respeto al país y a esa institución tan desprestigiada. arauz otro general con antecedentes.  @policiaecuador @mingobiernoec 
@presidencia_ec
@lassoguillermo 
mal estamos. https://t.co/pqcrlgssnw",-1
"@nestorcamposoni @monipalaciosz @lassoguillermo no hay políticas de arauz. el inepto que gobierna se llama guillermo lasso y su combo, el gobierno del encuentro de evasores.",-1
"@lassoguillermo presidente, por favor descorreizar es el clamor del pais, en uno de los debates con arauz ud le dijo blandiendo unos papeles, q hasta esa fecha habían ~70mil correistas en la función publica. como no es fácil botarlos, separelos de los cargos importantes, compre las renuncias etc",-1
"@edwin20milla3 @ecuarauz @lassoguillermo recuerde que arauz defendió al cne corrupto en el fraude contra yaku, por eso es que ni cara tuvo de joder que le hicieron fraude, porque solo cuando les conviene joden los correistas, de otra manera siempre apoyan a los corruptos",-1
"@efraincamacho13 @edwin20milla3 @ecuarauz @lassoguillermo sabemos todos que hubo fraude, pero que se ganaba reclamando?, a estas alturas a arauz lo hubieran sacado, porque la prensa, fiscalia, corte constitucional,  todo en contra.
lo mejor era dejar que el evasor sea presidente y de una vez eliminarlo de las próximas lid electorales",-1
"@marcoanibal guillermo lasso, además de ingnorante e inepto, es corrupto, igual que la silla de rueda embarrada de excremento (lenin moreno)",-1
"@joseluisriveran @frankmen593 @miltonperezsh @lassoguillermo así es, 600 periodistas de todo el mundo señalan a lasso como evasor, comete perjurio en su declaración patrimonial y a algunitos les parece que es gracioso.",-1
"@lassoguillermo hay 150.000 jubilados fallecidos que se han ido sin su compensación jubilar, qué esperan mentirosos para hacer efectivo la cancelación del dinero, hay dinero pero lo invierten para otro cosa. el estado debe pagar intereses por cada año de retraso.",-1
"@cfn_ecuador @lassoguillermo ha demostrado su compromiso con el pueblo, en este momento preocupándose por la reactivación económica de ecuador y cumpliendo sus promesas #juntoscumplimos #creditodelasoportunidades @donosoecuador @ecuavisa",1
"@gkecuador @lassoguillermo hasta cuando sostiene  la incompetencia de @bernardaom ? 

en donde está, da problemas: cárceles y ahora  casas de acogida, no se puede tener funcionarios que mienten ! 

la nota dice  desde 2008 funcionaba bien y ahora no",-1
"un caso cerrado hace más de 10 años por falta de pruebas, #villavicenciomiente lo usa para tapar sus propios delitos de malversación de fondos públicos y los de @lassoguillermo que si tiene pruebas de robo a la nación ecuatoriana. #nomaslawfare https://t.co/ne23kowwb2",-1
"@lassoguillermo farsantes, mentirosos paguen la compensacion jubilar a los maestros con 77 años y desde 2016 sin dinero ni intereses",-1
@msalembanec @lassoguillermo @lassoguillermo cumpliendo siempre sus promesas ahora dándole con todo a la reactivación económica de ecuador #juntoscumplimos @ecuavisa #creditodelasoportunidades @lahoraecuador,1
"@landpyramid @daniela24122017 @policiaecuador @ffaaecuador @defensaec @lassoguillermo lasso y su gob. .debil 
.pasivo llenos tambien  de corruptos. y sin proteccion policial al turismo.... con mas pandemia y sin proteccion de salud en hospitales corruptos.   hasta cdo el partido creo....y lasso podrá  salir de esta situación lleno de correistas..",-1
@gobertsachila estamos seguro que con el apoyo del presidente @lassoguillermo la reactivación económica de nuestro país era muy rápida. #juntoscumplimos #creditodelasoportunidades @ecuadorenvivo @lahistoriaec,1
"@joseluisriveran @frankmen593 @miltonperezsh @lassoguillermo jajaja pero si tu pillo lasso es el peor corrupto que tiene el país, recuerda que viene robando desde el nefasto gobierno de mahuad, a eso le llamas tener dinero honesto? definitivamente estos lorenzos son bien pendejos y brutos",-1
"@senadi_ecuador la reactivacion económica se activa ya con la ayuda de nuestro presidente @lassoguillermo
tendremos una mejor está en el país
#creditodelasoportunidades
#juntoscumplimos
@simoncueva
@mmontalvoec",1
"@lassoguillermo no hay pcr.. sabías, no hay medicinas sabías, la gente esta pagando  para hacerse las pruebas, en q país estamos en el del tik tok ??",-1
"@villafernando_ @jlaloca001 @piedadcordoba @dianasalazarm2 @ivanduque @lassoguillermo @fiscaliacol ""todo lo que de la boca sale es fruto del corazón"" esa señora tiene la mente sucia, es de shungo negro, es otra hija del nefasto, asqueroso y sucio socialismo mal llamado progresista. creen que con el insulto y la amenaza está mafiosa va a intimidar a fernando.",-1
una vez más se comprueba la falta de conocimientos y experiencia en la administración pública y con ello el fracaso de los gobiernos de derecha ( @lenin y @lassoguillermo ) https://t.co/snzykxluem,-1
"@malariash @lassoguillermo mira tú! qué hará el ""periodismo de investigación"" sobre este tema
c.c. @lahistoriaec @laposta_ecu @eluniversocom @carlosverareal @anderssonboscan @luisevivanco @primicias @teleamazonasec @ecuavisainforma y si no eres periodista, pero un documental sobre el tema? @polificcion?",-1
"se han dado cuenta que en ecuador estamos recontra bien pero solo en las fotos y videos que postean desde la @presidencia_ec y los ministros de @lassoguillermo pero vayan a los hospitales, vayan a la calle y la historia es otra
toma por lassie ahora aguanta hp",-1
"@vasquez10_galo @cambio_libertad @lassoguillermo presiente lasso 

evasor, ignorante bachiller, adulado por una tropa de analfabetos como galito.
lástima por el país.",-1
@niltondiaz59 @lassoguillermo  nilton así se demuestra lo político  y transparente en procedimiento partidista todavía hay tiempo para rectificar desde la cúpula mayor las elecciones futura depende si vive el gobierno y el partido se exige cambios ya @creoecuador no más corrupción @eldiarioec,1
dicen mentiroso a @lassoguillermo por vacunas y las restricciones. les recuerdo. son políticas mundiales y además están respaldadas en nuestra constitución y leyes. lasso sabía en campaña lo que ocurriría mundialmente con el covid? no verdad? entonces en qué te mintió en la cara?,-1
"toda la caterva de corruptos, prepotentes, envidiosos atacan al presidente @lassoguillermo en menos de un año el país de a poco irá cambiando esta cumpliendo sus ofertas de campaña, estos que salen en el video, se creen saberlo todo.  https://t.co/o2ze6dlui0",-1
@jacintolpez88 @carl_roj1 @selenavelasq2 @moresilv1a @lassoguillermo @banecuadorbp @cuenteromuisne @donosoecuador @cesarrohon #trollasso troll de @lassoguillermo,-1
@jacintolpez88 @cienfuegos5c @lassoguillermo @simoncueva #trollasso troll de @lassoguillermo,-1
@lassoguillermo sigo insistiendo por varios medios para q me paguen saldos pendientes #reactivacióneconómica  emprendedora cansada de mendigar lo q trabajo @planificacionec @jmerchanhaz #menospublicidadmasrealidad q no se hagan anular las facturas @srioficialec,1
@jacintolpez88 @felixedo8 @guaytamba_ldu @lassoguillermo @donosoecuador #trollasso troll de @lassoguillermo https://t.co/9ikl10986u,-1
@jacintolpez88 @unir_ec @lassoguillermo @carlosverareal #trollasso troll de @lassoguillermo https://t.co/srpuo1fozr,-1
"@alicecarranza_ @lassoguillermo solo un tirano se va encima de tus derechos dejo de ser presidente , el momento que obligo a vacunar sin consentimiento al pedir carnet de vacunación , para comprar , vender o trabajar",-1
@jacintolpez88 @cristia35551879 @lassoguillermo @martinminguchi #trollaso tan pendejo https://t.co/c6zduanyus,-1
"se disparan los precios de todas las medicinas, sean o no para covid. se disparan los precios en los mercados.

y tú @lassoguillermo, ¿dónde estás?",-1
"@carlosoporto @lassoguillermo para variar desinformados, una vez mas labor.privados enriqueciéndose, muchos falsos positivos, las pruebas tienen ya los reactivos requeridos para estas nuevas variantes,autoridades con covid leve después de las tres dosis, tiempos de encubacion antes de la pruebamsp",1
"las políticas anti covid y el proceso de vacunación en si fue un fracaso para @lassoguillermo 

la prensa y los lassies están tratando de ocultarlo, pero la gente muere en cantidad. los hospitales llenos. no hay medicina.

pero ellos contentos porque tienen 8 mil millones.",-1
".@lassoguillermo le dimos el voto a usted, pero resultó ser más de lo mismo.

está buscando que lo echemos fuera de carondelet por imponer la vacunación obligatoria anti covid sabiendo que no es garantía para no caer gravemente enfermo si se contagia.
 https://t.co/0qlwvjd8nn",-1
"el gobierno de #ecuador no toma en serio el covid 
@lassoguillermo https://t.co/8p96juehnt",-1
"yo estoy recontra decepcionada del presidente que elegí, a quien le di mi voto de confianza, años jodiendo y pelándola para que sea elegido y el tipo hace sólo para su banco.

eres un traidor @lassoguillermo, vendido y eres más de lo mismo, otro lenin moreno más.",-1
"ex director del arconel, destituido en gobierno de moreno por alza de tarifas eléctricas nuevamente de ""asesor"" en @celecepoficial. hasta cuando @lassoguillermo?
ofreció acabar con los corruptos (correistas por cierto) en el sector público. los mismos pillos siguen acomodándose!",-1
"@lassoguillermo @terecopra ya, jajajaja, teresa tiene 3 seguidores! 

este ladronasso es más idiota que moreno.",-1
@ecuavisa @ecuavisainforma @mromerorivera gracias  presidente @lassoguillermo por demostrar una vez más que lo que usted promete lo cumple.  la reactivación económica #juntoscumplimos #creditodelasoportunidades todos por un mismo objetivo. @simoncueva @lassoge,1
"@prisschettini el mismo troll center de @lassoguillermo. señor, presidente @lassoguillermo no se entrometa en lo que no tiene que ver. ah, me olvidaba, es que, para que sus amigos: romo regrese, y lenín fuge, tenían que desahacerse de freddy carrion que estaba pidiendo prisión para ambos.",-1
"@pattyaviboom estamos de acuerdo vatamos por el otro, por el que estaba en campaña, este es un correistas más @lassoguillermo nos mintió y todo lo hace para el bien de los ricos.",-1
"@ragecuador son unos miserables que se escondieron, cuando lasso ganó, son correistas, saben que en estos 8 meses y semanas el presidente @lassoguillermo está cambiando de a poco el país para bien, cumpliendo sus promesas y eso les da urticaria, fastidio pero el presidente se afianza más.",1
"@revistavistazo todo lo prometido se ha cumplido, hombre de ética y cumpliendo su palabra #juntoscumplimos #créditodelasoportunidades con la reactivación económica @lassoguillermo",1
"@lassoguillermo @banecuadorbp lasso guillermo continue como lo está haciendo, que hace bien las cosas y lo sabemos por el #juntoscumplimos #créditodelasoportunidades con la reactivación económica @lassoguillermo",1
@lassoguillermo @bancocentral_ec para tu bolsillo y la de los amigos tuyos evasores,-1
@ecuadorenvivo #creditodelasoportunidades créditos de oportunidades llenas para nuestro país. @lassoguillermo  la reactivación económica #juntoscumplimos #creditodelasoportunidades @donosoecuador @ecuavisa,1
"@banecuadorbp @msalembanec @lassoguillermo gracias por brindarnos esta oportunidad que muchos esperábamos, desde ya podemos comenzar a emprender  y seguir creciendo en los negocios, comercio y agricultores. #juntoscumplimos  #creditodelasoportunidades @cancilleriaec @comunicacionec",1
"@lassoguillermo con los miles de ""carameler@s"" vamos a ser dubai",-1
"@banecuadorbp #juntoscumplimos #creditodelasoportunidades @lassoguillermo siempre adelante con el pueblo y para el pueblo, desde ya la información sobre los créditos que están brindando al 1% la lucha es de todos en querer mejorar y reactivar la economía, trabajando por un solo objetivo",1
@manabilive1 @lassoguillermo lasso guillermo continue como sigue que está haciendo bien las cosas y lo sabemos por el #juntoscumplimos #créditodelasoportunidades con la reactivación económica @lassoguillermo,1
@simoncueva #juntoscumplimos el presidente @lassoguillermo quiere que la reactivación económica sea un exito. y asi lo sera gracias al #creditodelasoportunidades @simoncueva,1
@dpiloncita @williechirinos @lassoguillermo la derecha capitalista siempre se unirá ellos no tienen pudor su patria es eeuu https://t.co/icxwdufx49,-1
"@diegoordonezg éste comentario lo esperaría de un empresario odiador o un banquero avaro, pero es de un empleado público, un asambleísta q percibe un sueldaso pagado con dinero público! vaya hipócrita!
para ser perro de @lassoguillermo y obtener sus favores, algunos cruzan líneas sin inmutarse!",-1
@lassoguillermo callate mamarracho ni gobernar puedes,-1
@lassoguillermo las ventas de los chicles en las esquinas seguramente.,-1
@srioficialec la reactivación económica esta ocurriendo gracias a todo el trabajo que realiza @lassoguillermo muy buenos resultados con esta noticia! @simoncueva #juntoscumplimos #créditodelasoportunidades,1
"@teleamazonasec #créditodelasoportunidades con la reactivación económica esperamos que el futuro siga siendo igual de provechoso que ahora, @lassoguillermo #juntoscumplimos",1
@defenseecu @lassoguillermo todo el apoyo! su actitud es la que necesitamos cultivar en la gente buena de nuestro país. porque muchos tenemos buenas intenciones pero muy pocos el valor para actuar!,1
"@roxyandii @radio_pichincha @lassoguillermo asi es mi pequeño troll, cada día vendo más caramelos en el semáforo.... ya pronto me darán crédito y pondré una charola de chicles....gracias sr presidente!!!!",-1
@edusuperiorec ahora más que nunca nos damos cuenta de que la dedicación están rindiendo los frutos que deseamos #juntoscumplimos #créditodelasoportunidades con la reactivación económica @lassoguillermo,1
@cancilleriaec ahora más que nunca nos damos cuenta de que el esfuerzo y la dedicación están rindiendo los frutos que deseamos #juntoscumplimos #créditodelasoportunidades con la reactivación económica @lassoguillermo,1
@neryssalustio @canalrtu @leonidasizasal1 @lassoguillermo que podemos decir de telelasso ecualasso gamalasso  y tclasso están cautivados por puestos diplomáticos de allegados o familiares¡ nada es gratechi!! diría mi pana del barrio!!!!,-1
@banecuadorbp @msalembanec @lassoguillermo con el señor presidente si cumpliremos nuestras metas u objetivos porque tenemos el apoyo de @lassoguillermo con su compromiso con el pueblo gracias por pensar en nuestro futuro. #juntoscumplimos #creditodelasoportunidades @carponce11 @cancilleriaec,1
"@lassoguillermo pregunta, ilustre evasor: ese % es en $ o # d ventas? si es en dólares, no se da cuenta q es la perra inflación q usted y su amigo cuántico han causado? todo ha subido, salga a la calle y hable con los no-pautados. yo estoy lejos y converso más con ellos que usted en 100 años.",-1
"@pedroandradeec @agriculturaec @comunicacionec @presidencia_ec estas reactivacion económica vendrán con mayor fuerza todos estaremos dando lo mejor de nuestro para recuperar la economía del ecuador
@lassoguillermo
#creditodelasoportunidades
#juntoscumplimos
@simoncueva
@aborrerovega",1
@manabilive1 @lassoguillermo #juntoscumplimos con los  #créditodelasoportunidades y gracias  @lassoguillermo qué viene trabajando día con día  para la reactivación económica,1
"@lassoguillermo de que nos sirve? no tenemos medicinas, no tenemos médicos, no hay citas médicas en el @iessec, las escuelas están desmanteladas, los bancos son chulqueros, no hay trabajo, matan en las puertas de las casas, por último ya no tenemos carreteras.
de qué sirve tu macro economía?",-1
"@villafernando_ @piedadcordoba @dianasalazarm2 @ivanduque @lassoguillermo @fiscaliacol que boquita la de la ""señora""..! al verse descubierta lo único que sabe es insultar.  
total respaldo asambleísta siga denunciando a todos los corruptos.",-1
"@gobermanabi @lassoguillermo @juanfrancisconh @radioarenaec #creditodelasoportunidades para todos los emprendedores que deseen lograr sus metas
gracias presidente  @lassoguillermo por su apoyo
la reactivacion económica vuelve 
#juntoscumplimos
@carlosverareal
@mlalcivar",1
@banecuadorbp @ailinpillajo @lassoguillermo que bueno que se apoye a nuestros agrícola con el #créditodelasoportunidades #juntoscumplimos y juntos cooperamos a la reactivacion económica del país @lassoguillermo @cesarrohon,1
"@pattyaviboom todos los que votamos por @lassoguillermo apoyamos ese cambio de forma de administrar, pero al parecer llegar al poder te vuelva preso de un sistema populista implementado hace 14 años, lasso no quiere ser el cambio para el pais, como lo fue lfc para guayaquil!!",1
@jlaloca001 @lassoguillermo #lassotienemiedo,-1
@el_telegrafo vuelve  la reactivación económica #juntoscumplimos nuestro presidente  @lassoguillermo cumple con lo que promete. #creditodelasoportunidades @fiscaliaecuador @ecuavisainforma,1
"@pattyaviboom @lassoguillermo sus apreciaciones están algo  erradas, lasso sabe como administrar los recursos es un hombre de éxito e ahí su triunfo en la vida, a el no le interesa su porvenir económico ya esta hecho desde tiempo atrás, el está llevando al país por un camino.",1
"@carlamoralesc @lassoguillermo el presidente lasso debería ser consecuente y coherente con sus palabras. si está cumpliendo sus ofertas de campaña, que cumpla esto también.",1
"@lassoguillermo tu gobierno tiene ""economía de limosna""

cobra impuestos evasor

malditos todos los que votaron por ti
1000 veces malditos, ellos.

no tú, tú mente de ricachón cree que la obra de caridad es para hacer gobierno.

es el fin de tu civilización... no sólo tu país banquero.",-1
"@villafernando_ @piedadcordoba @dianasalazarm2 @ivanduque @lassoguillermo @fiscaliacol los corruptos así aparezcan en fotos, lo negaron todo, se demuestra bien documentado y se hacen los ofendidos cuando se les descubren los ilicitos,",-1
"@pinllocoto @lassoguillermo usted emplea falacias lógicas (formales e informales) como argumentos válidos. falacia as populismo: apelación a las mayorías. se dice católico, pero apoya a quien está instaurando el aborto y la ideología de género en el país. confunde pensamiento crítico con fanatismo ..",-1
"@lahoraecuador @villafernando_ que basura estos politiqueros sinverguenzas lambones, lo q hacen con tal de seguir saqueando al pais @asambleaecuador mientras para el ecuador no hacen nada solo proteger al evasor @lassoguillermo",-1
y para cuándo investigará #villavicenciomiente los #pandorapapers de @lassoguillermo que si es un caso de corrupción real? https://t.co/l1otfllfoi,-1
"@rosfarias1 estamos viendo a ecuador encaminado en la reactivación económica, seguimos sumando grandes éxitos, vamos bien  @lassoguillermo @donosoecuador #créditodelasoportunidades #juntoscumplimos",1
@lassoguillermo el chiste se cuenta solo que  ladronasso...mejor cuenta una de vaqueros...sobre todo en dakota del sur.. https://t.co/hkimeixaki,-1
"todos los que votamos por él, nos hacemos estas preguntas.
@lassoguillermo 
hemos tenido paciencia pero se esta agotando. ojalá reflexione y no se vuelva otro gobierno nefasto como el de correa. https://t.co/uzxrpinste",-1
@ecuadortv sin duda alguna vamos rumbo a la reactivación económica con @lassoguillermo y su #créditodelasoportunidades vamos bien  #juntoscumplimos @simoncueva,1
@literario26 @lassoguillermo típico borrego que piensa q regalando dinero público van a salir de la pobreza.. en cuba en venezuela regalaron dinero a los pobres y siguen siendo pobres ...ganen elecciones con uno q los representen pero difícil todos son ladrones como el prófugo de bruselas,-1
lasso y sus mentiras. https://t.co/oiawe1ikov,-1
@lassoguillermo disculpe la pregunta....en que país vive ud???,-1
@maelenamachucam #juntoscumplimos por la reactivación económica de nuestro amado ecuador @lassoguillermo sigue gestionando acciones conjuntas para apoyar a los sectores prioritarios del país y con #créditodelasoportunidades podemos constatarlo @cancilleriaec,1
"@lassoguillermo @bancocentral_ec felicitaciones son buenas noticias, ahora apunte los cañones a la delincuencia y tabla de drogas.. el tiempo corre y en ese rubro se está quedando de año largo y tendido",1
@lassoguillermo ya deje de mentir y trabaje para el pueblo no para sus offsore.,-1
@lassoguillermo nadie te cree sigue nomás con tus huevadas,-1
@feramosa @danielr80217367 @nelnarvaez7 @carlamoralesc @lassoguillermo https://t.co/d7focil5u2,-1
@lassoguillermo puro números chuecos,-1
"qué hace @lassoguillermo en todo el día? como mandante exijo ver su agenda presidencial diaria y respaldada con fotos de todas sus actividades, yo me imagino al estar colapsado  el país, por todos lados, debe estar trabajando sábados y domingos.",-1
"@lassoguillermo cree trabajo y ponga dinero en los bolsillos de los más pobres o se le vienen unos cuantos octubres. esto no se trata de tuits bonitos, sino de salir a las calles para vivir la realidad. la delincuencia crece por el aumento de la pobreza.",-1
@machucalozano @prisschettini @dianasalazarm2 @lassoguillermo yo lo unico que opino es que quien apoya a un corrupto se vuelve cómplices,-1
santiago guarderas otro @lassoguillermo solamente q en el @municipioquito se pasan diciendo lo q van a hacer y cuándo llegan al poder no saben cómo hacerlo o ponen excusas del por q no pueden hacerlo mientras esté improvisado alcalde se justifica #quito sumido en la delincuencia https://t.co/3ukgbg6krr,-1
"@raulvilnuevo @frankmen593 @miltonperezsh @lassoguillermo trabajo, pago impuestos, que más debo hacer? defiendo a políticos prófugos? jajajaja uno está en contra de lasso y según tu reducida inteligencia ya defiendo a políticos prófugos, brillante...",-1
@lassoguillermo el gobierno de las mentiras. https://t.co/biz5ex3wmn,-1
"@alberto_dahik falto ""culpa de correa @mashirafael . apoyas a @lassoguillermo que se burla de las leyes de nuestro país, y sales con esta estupidez",-1
"@alexissanchezec @lassoguillermo que podemos esperar de un bachiller de pacotilla  y sus aliados  como la 10-20, la dama tapada  de uniforme , el villavicencio  bailarin ...estos son los responsable  de la crisis en la cual vivimos",-1
@gateins28 @raulespinelded @lassoguillermo que tiene que ver la prensa en el decreto que subió el sueldo en 25 usd? o en los créditos productivos al 1% o en la.vacunacion ? eres o te haces ?,-1
"estos pseudo capitalistas chichipatos de quito, causan risa @diegooquendo que se dice capitalista le da consiguiendo trabajo a su hijo el inepto en el gobierno de @lassoguillermo para que trabaje en el sector público, el chiste se cuenta solo",-1
@omarmaluk @lassoguillermo @unes_ecuador @jorgeglas más adelante han de salir con alguna estrategia mañosa  porque como dicen hasta que se calmen las aguas lo mantendrán encerrado a ese delincuente,-1
"@miltonperezsh lo que esta mal es que el ""periodismo libre e independiente"" siga cubriendole la espalda al mayor evasor de impuestos del país @lassoguillermo cuando ecuador tenga un periodismo ético, profesional y responsable seremos un mejor país.",-1
"@aguinagaoswaldo @richardg_ec @cidh @ecuainm_oficial @radio_pichincha @radiolacalle @expresoec @yaurigina @eluniversocom @el_telegrafo @elcomerciocom @asambleaecuador @lassoguillermo así como la lanzas tú  yo no recibo besos de un poca cosa, guárdatelos para el q cuando salgas del closet digas abiertamente q es tu amo patrón adiós y nunca más alienado odiador pobrecito https://t.co/wpndawddpq",-1
"@gilbertovaca4 @lassoguillermo @srioficialec que en los peajes se facture automáticamente con la placa estimado doctor, ya que son grandes evasores. @lassoguillermo
@srioficialec",-1
"@angeltipantuna @lassoguillermo ilustra en plenitud la ignorancia. quiere $100.000 de a vaca! ganarse la loteria 2 veces. que facil es hablar. vaya a trabajar, señor. ganarse $100.000 cuesta harto trabajo, años. excepto para los politicos y dirigentes corruptos q ofrecen fantasias imposibles.",-1
@ecuadortv cada día estámos mejor gracias a las oportunidades que nos ofrece su gobierno no dudamos del compromiso con la reactivación económica que tiene el presidente @lassoguillermo #créditodelasoportunidades #juntoscumplimos @donosoecuador,1
"@lassoguillermo y cuántas lorenzas hay en ese porcentaje de importadores?  
porque la lorenza suya, como que no le da para ésto, esos $20 de sueldo o si",-1
@lassoguillermo felicitaciones! los descontentos y simpatizantes del gobierno del robo solo critican y no aportan nada tarea de envidiosos,1
@inyeccionhielo @fredysaguay el presidente @lassoguillermo ha cumplido lo que ha prometido en el poco tiempo que lleva en el gobierno. una de sus acciones para la reactivación económica ha sido el #créditodelasoportunidades donde demostramos que #juntoscumplimos @segcomv,1
"@mashirafael y cuántas muertes ""misteriosas"" en el gobierno de @lenin y @lassoguillermo?
#loscorruptossiemprefueronellos",-1
"@prisschettini @marcoanibal esta clarito, los trolls que apoyan a @lassoguillermo son los mismos que apoyan a @dianasalazarm2 y de seguro son los que apoyan al a @presidentacj  a @ivansaquicela  y al @cpccsec de creo y fue el mismo que apoyó a @luisverdesotoo1 , al iñigo, un troll del gobierno para todos",-1
"@luchobaldeon @lassoguillermo que, las sentencias sin respeto al debido proceso, con código derogado, cuaderno de ""hello kitty"" e ""influjo psíquico""? jamás!

con la diferencia de que @lassoguillermo si lo plasmó en su plan de gobierno que casi nadie leyó pero votaron por esto que ahora pagamos todos.",-1
"@lassoguillermo las ventas de minería las hacen las empresas, no el estado. de esos ingresos, para el presupuesto del estado solamente va un pequeño porcentaje que corresponde a las regalías. saludable sería que el gobierno renegocie la renta minera.",-1
es evidente los esfuerzos y el compromiso del gobierno nacional por garantizarle a la  población de nuestro amado ecuador  la línea de créditos de @banecuadorbp al 1% y hasta 30 años de plazo. @lassoguillermo con hechos va demostrando lo que le ha prometido a nuestro país  https://t.co/ksvpdbynry,1
