fullText,polaridad
de risa!!! patetico y mediocre @lassoguillermo hace gala de su desprecio por la gente. no le basta con ser un corrupto evasor de impuestos https://t.co/pckp2w6sbf,-1
"@dcjox esta si es verdad que esta loca, si @lassoguillermo, no ha hecho nada desde que esta en el poder, es un sucio, desgraciado, poco hombre, inecto, corrupto y quede corta #lassoesunfracaso",-1
"@edwinurea4 no ha llegado nada bueno a este pais, salimos de uno que destruyo a nuestro pueblo y llega otro con falsas promesas a  seguir destruyendo @lassoguillermo, eres de lo peor   #lassomentiroso",-1
"@jaime_lm77 eso es verdad son las propias ratas, @lassoguillermo, eres una porqueria de hombre, solo buscas hundir mas al pais, sucio, corrupto,  pobre infeliz #lassomiserable",-1
"@lassoguillermo bueno bueno, felicita todo lo que quieras, pero para cuando vas a dejar de ser tan mentiroso? 
cuando vas a dejar esa maldita costumbre de querer vender lo que no es tuyo?
cuando vas a reconocer que jorge glass es un preso politico tuyo y del payaso de moreno?",-1
"@lilianadurana @jorgeglas @lenin @lassoguillermo estoy contigo. que haya justicia:que el ladron de correa vaya a la carcel de eeuu, que los co?reistas devuelvan lo robado, que glass pague su pena completa, y que el cancer del correismo desaparezaca de este pobre pais. tengo fe",-1
"@bosscec @lassoguillermo rafael correa, el enano serrano, el corcho, la glosada de samanes, don glass, pareja yanuselli, bravo, doña pierina...",1
@faustojarrint @lassoguillermo @corteidh @cidh @onu_es si te refieres a jorge glas y a alexis mera deberian pasar muchos años mas presos por ladrones,-1
"la mentira, la amenaza, el miedo y el hambre es lo unico que puede ofrecer este regimen mediocre y evasor d @lassoguillermo, como no tienen nada que ofrecer esta pendiente a diario de como generar terror. hay q hecharlo del gobierno!
@conaie_ecuador @feuenac_ecuador @mashirafael https://t.co/v71hubbifz",-1
"el presidente no ha querido resolver con las propuestas mas bien ha insultado, son 7 meses insistiendo en lo mismo precio de combustible, dijo leonidas iza
presidente @conaie_ecuador
tema: movilizaciones postergadas. 
expresiones de @lassoguillermo
@wqradio_ec @williamludena https://t.co/ipguryt0xv",1
@apawkicastro @lassoguillermo @conaie_ecuador de baston le sirve eso xq no sabe para que se usa eso asi como no sabe gobernar evasor sinverguenza,-1
"[#atencion] en primer enfoque con felix narvaez, el presidente de la conaie @leonidasizasal1 califico al presidente @lassoguillermo de ""curtido"", ""necio"", ""sordo"" y ""mentiroso"". https://t.co/eniduvgmuq",-1
@primicias @lassoguillermo @conaie_ecuador @leonidasizasal1 bueno ahi hay que ver quien miente si el ing. o el bachiller apoyado de la honorable prensa,-1
"ecuador se levanta este 19 d enero contra las politicas neoliberales d @lassoguillermo. contra el aumento del precio d los combustibles y la venta ilegal d las empresas estatales.
#lassomentiroso @conaie_ecuador @cedocut @unidadpopularup @feuenac_ecuador
(https://t.co/yrysydyjzs)",-1
"@yandrifernando @conaie_ecuador @lassoguillermo @cdesecuador tampoco asi...deben plantear demanda? si...pero no hay garantia de que funcione o se haga justicia...y cuando no hay esa garantia las protestas son la mejor via. debemos ser consecuentes con las protestas sobre todo cuando estas realmente tiene fundamento, contra un gob. corrupto",-1
@desalineadosec @marcoanibal @lassoguillermo @conaie_ecuador @leonidasizasal1 el unico enemigo eres tu evasor!!!,-1
"@luislaraparedes @leonidasizasal1 @lassoguillermo pero sin embargo la conaie y sus acolitos se arrodillan ante los corruptos, porque no dicen nada?",-1
"@ecuainm_oficial @lassoguillermo @conaie_ecuador iza quiere que los oligarcas y ladrones que han hecho costumbre dejen tranquilo al pueblo cansado y decepcionado de gobernantes como lasso.
la palabra democracia para estos banqueros significa hacer mas riqueza de manera fraudulenta.",-1
"@lahistoriaec @conaie_ecuador @lassoguillermo yo pregunto al borrego delincuente de iza y los demas corruptos lideres gremiales,porque no protestan contra los corruptos jueces de la c.c y provincial por esa sentencia trucha a favor de los jueces delincuentes correistas,removidos  y ahora premiados por esas cortes corruptas,",-1
"@desalineadosec @lassoguillermo @conaie_ecuador @leonidasizasal1 nos tiene mamados este evasor hijo de puta...
jode hablando cuanta huevada se le ocurre pero la verdad es que esta ahi gracias al famoso nulo ideologico de @leonidasizasal1",-1
el transporte pesado asotado  por la delincuencia  todos los dias  nos roban los carros @lassoguillermo  que espero que no reforma  la ley de movilidad  los presuntos autores  de esto delito son extranjeros @conaie_ecuador @danielnoboaok @policiaecuador @villafernando_ https://t.co/ibvojvyli2,-1
"@agustinita1221 @wilfridolaz @lassoguillermo #lassomentiroso 
iza y la #conaie le apostaron al ""nulo ideologico"", de haber apoyado a la @rc5oficial el presidente hubiera sido @ecuarauz 

https://t.co/t1erbeewtt",-1
"@seve_sharupi @leonidasizasal1 @lassoguillermo @ondasazuayas @paulitagran @confeniae1 @conaie_ecuador @chalecosamarill @radio_pichincha @albertoacostae @elchuro @nayrapacha en 2025 vamos a irnos a la verga la plena con tanto zurdo inutil que jamas a trabajado y no sabe que su ideologia anticapitalista hace mas daño a los mas vulnerables, por favor lee algo mas que marxismo y socialismo, hay modelos mas exitosos, ""la fatal ignorancia"" recomendacion.",1
"genial don @lassoguillermo primero con los evasores mas grandes del ecuador, luego con los que llevaron a paraisos fiscales la masa monetaria de los ecuatorianos; casi me olvido los papeles de #pandora y los casos de testaferrismo. le tomamos la palabra, al fin algo bueno. https://t.co/wvr7ajajrt",-1
"@lassoguillermo el credito de $500 a 30 años para los empredimientos de venta de caramelos. deje de vernos las 
#lassoesunfracasso 
#lassoevasor 
#loscorruptossiemprefueronellos",-1
"@changguerrero @lassoguillermo @dianasalazarm2 @uafe_ec @srioficialec @contraloriaecu simple. el correato sigue en funciones, en diferentes instituciones del estado. @cjudicaturaec @cortenacional @fiscaliaecuador @mingobiernoec @contraloriaecu @uafe_ec asi como luchar contra corruptos que robaron en el correato y gobierno de @lenin ?",-1
@omarmaluk @lassoguillermo los que critican son los envidiosos corruptos que desean el poder para seguir y robar.,-1
"pero el riesgo pais bajo 
#lassoesunfracasso 
#lassoevasor 
@lassoguillermo https://t.co/ns1gyhwnt9",-1
"@daviddonovan3 pura embuste es @lassoguillermo, un hombre infeliz que no le interesa el pueblo ecuatoriano,  mongolico, viejo inmoral, enfermo, discapacitado, eres lo peor que ha pasado por este pais #lassomentiroso",-1
@lassoguillermo parece 1 falta de respeto y burla para pacientes como yo que llegan al iess de la martha en muy malas condiciones de salud con posible positivo de covid y tengamos que hacer una fila enorme donde estan mezclados pacientes que van a validar certificados medicos https://t.co/1in0zh3n79,-1
@omaridrovo eres un cinico. el pueblo necesita un buen presidente no un payaso  @lassoguillermo #lassomentiroso #lassoesunfracasso,-1
@wilfridolaz @clementebravor bailarines de la politiqueria nacional. inservibles para el pueblo pero para los mineros ilegales les sirve muy bien. tal cual @lassoguillermo a los evasores.,-1
"@lassoguillermo @inclusionec no les de limosnas a las personas afectadas, deles vivienda y un empleo adecuado eso es ser presidente pensante. no un torpe que solo piensa en dar caridad a la gente de #zaruma. burrrrrooooo!!!!
#lassoesunfracaso",-1
"cumpliendo con las medidas de bioseguridad, esta mañana quinsalomeños recibieron socializacion del #creditodelasoportunidades que otorga @banecuadorbp con el 1% de interes y hasta 30 años plazo, esto como parte de la promesa del presidente @lassoguillermo.

#juntoscumplimos https://t.co/42frj1yn6f",1
@angelicfdz @omaridrovo @lassoguillermo no hay nada en ecuador ya que te robas todo y lo que dejas es una miseria @lassoguillermo  #lassomentiroso #lassoesunfracasso,-1
"@radio_pichincha pero los de la une le apoyaron al chulquero evasor de @lassoguillermo para que llegue al poder, asi que no se quejen",-1
@omarmaluk @lassoguillermo corrupto solo critican porque el pueblo no los eligio.,-1
@angelicfdz @ap_kost @lassoguillermo @lassoguillermo el solo piensa en su bienestar y como aumentar sus riquezas dejando al pueblo sin recursos. ladron #lassomentiroso #lassoesunfracasso,-1
@ap_kost @lassoguillermo  eres un incompetente. no sirves para nada #lassoesunfracasso #lassomentiroso,-1
@karinathebest12 @lassoguillermo @terecopra  me dices borrego y te creaste una cuenta el mes anterior solo para aplaudir al evasor. cobre su centavo de dignidad señor troll,-1
@becario2015 @ap_kost el pueblo esta harto de que nos de solo lo que te sobra y te quedes con todo. eres un hipocrita @lassoguillermo #lassomentiroso #lassoesunfracasso,-1
"@lassoguillermo @recnaturalesec para que reunion??? 

el problema de #zaruma es facil solucionar. firme el decreto que tanto le gusta firmar para prohibir la explotacion minera en todo la provincia.

hasta un niño de primaria podria solucionar eso.

#lassoesunfracaso",-1
"somos la ultima rueda del coche,inaceptable lo que esta pasando @lassoguillermo  @marcelohcabrera @pedropalaciosu @azuayprefectura que indolencia y apatia,vayanse al carajo https://t.co/aowzdwbgie",-1
"de la manera mas estupida y absurda el gobierno del encuentro ha fracasado con las vacunas. hoy se mezclan variantes en cada persona lo cual agrava la situacion y la vida de las familias.
@lassoguillermo no da explicacion cientifica y la minsalud ya se averguenza de hablar. https://t.co/d8y8qttkc2",-1
"@lassoguillermo vales gaver
#charolasso https://t.co/e9nqcjpmyd",-1
"@angeltipantuna @lassoguillermo no es campaña sucia señor, sabemos que el presidente  @lassoguillermo si esta haciendo un buen trabajo por este pais, dejen de estar inventando cosas que no son, basta de lo mismo de siempre  @donosoecuador @carlosverareal",1
"@angeltipantuna @lassoguillermo no es campaña sucia señor, sabemos que el presidente @lassoguillermo si esta haciendo un buen trabajo por este pais, dejen de estar inventado cosas que no son, basta de lo mismo de siempre @donosoecuador",1
"@ecuavisa vemos el gran apoyo del presidente @lassoguillermo vamos por buen camino, en #zaruma sabemos que tendremos un gran cambio y un mejor pais @comunicacionec",1
"@lassoguillermo señor presidente  apoyo su decision usted tambien es un buen ser humano.
cuidese mucho por el bien https://t.co/flldcssd9fis",1
"la verdad no entiendo que ganan con estos comentarios, mucho menos por que tanto odio hacia el presidente. el ha realizado un buen trabajo. @lassoguillermo @comunicacionec https://t.co/jpphl7me6m",1
"una vez mas el presidente @lassoguillermo demostrando que este pais viene por buen camino, vemos que no para de trabajar por nosotros, que no importa cual sea la situacion el sigue luchando por su pais @fiscaliaecuador https://t.co/zzbzl13ut8",1
@salfernz @camilardrg @imjaimecortez @lassoguillermo @banecuadorbp @aborrerovega #creditodelasoportunidades gracias a los creditos al 1% y a la buena labor del presidente @lassoguillermo vamos por buen camino a la reactivacion de la economia #juntoscumplimos @carlosverareal https://t.co/ffuwl671x9,1
"@milagropllc @valkarinade @inclusionec @lassoguillermo @janethinostroza @lassoguillermo nos apoya como buen presidente que es, es un honor que muchas personas que en realidad necesitaban los creditos de 1%- se los hayan otorgado. me llena de satisfaccion #juntoscumplimos #lassocumple https://t.co/ga2uxijllv",1
"@efuentesec debemos seguir construyendo un pais con personas trabajadoras, que ayuden a su pais a salir adelante, con los creditos de 1%- que otorga el presidente @lassoguillermo tendremos un buen futuro y una estabilidad economica #juntoscumplimos #lassocumple https://t.co/4gh4cxzroj",1
@lassoguillermo que buen apoyo muy bien sr presidente,1
@entiendose @danielsalcan88 @lassoguillermo la gestion del presidente @lassoguillermo ha sido exitosa y mas en materia de salud. son los grandes avances que hemos alcanzado gracias a este buen gobierno @carlosjijon @carlosverareal,1
"creditos al 1% a 40 años plazo, buen inicio de año del presidente @lassoguillermo.
@creousa @creoecuador #reddetuiterosdemocraticos https://t.co/vxpkvwcy8u",1
"@laposta_ecu su palabra se cumple presidente @lassoguillermo que bien que este nuevo año empesemos con buen pies
#juntoscumplimos
#creditodelasoportunidades
@donosoecuador
@edu_bonilla https://t.co/swz5lh9cvu",1
@lassoguillermo @banecuadorbp bueno presidente seve que esta cumpliendo con su promesa pero disen que para gente joven usted save como pase yo verguenza cuando me desian que hera banquero un dias asta llore pero me queda que si mi lagrima daliren hoy saben que es usted un buen presidente pero usted jamas a ve,1
"@radiocentroec @pochoharbec estoy seguro de las buenas intenciones del sr presidente @lassoguillermo;pero¡el pueblo no vive d buenas intenciones,vive d acciones,acertadas o equivocadas!.
para implementar las intenciones,requiere integrar un buen equipo,del cual carece el sr presidente @lassoguillermo!.",1
"@carlosoporto @lassoguillermo carlos, el sr. presidente lo sabe, pero como todo buen banquero elude su responsabilidad declarando evasimamente.",-1
@auralpe5 @carmensalsal @moviliderec @lassoguillermo @creousa @creoecuador @cesarrohon el presidente @lassoguillermo cumple con el pais con los creditos de 1%- #lassocumple sigamos avanzando como pais. vamos por buen camino https://t.co/vu4vqy15uk,1
"estas palabras las pronuncio ud; querido presidente @lassoguillermo ! ese impostor que tomo la posta del buen @lenin y estan destrozando todo a su paso por la @presidencia_ec parece no lo escucho!esta repartiendo cargos diplomaticos a los oquendos,corrales,tinocos,holguines! https://t.co/q8x5ebxz1x",1
seguimos creyendo en ud presidente @lassoguillermo . esta claro que falta mucho por hacer pero es un buen comienzo. https://t.co/amdcy6b3sx,1
"@alexismoncayo @perfilesopinion @lassoguillermo que buena noticia que sea reconocido el buen trabajo del presidente @lassoguillermo todo mi apoyo porque yo apuesto al  progreso del pais y al cambio positivo. @comunicacionec
guillermo lasso sube muchas opiniones de reconocimiento https://t.co/mlwjl0rkzo",1
"@radiohuancavilk un buen presidente es aquel que cumple con lo que promete, #lassocumple, por eso tiene mi apoyo, prometio creditos a microempresarios, y ya empezo la entrega de creditos al 1% @lassoguillermo
@notimundoec",1
@judithlppz @dante19 @lassoguillermo asi es el presidente @lassoguillermo nos lleva por buen camino y futuro credito al 1 %- #lassocumple @lassoguillermo @_suexcelencia,1
"@la5pata_ec @banecuadorbp el presidente sigue manteniendo un buen perfil, @lassoguillermo sigue cumpliendo lo que promete #lassocumple @diegoordonezg creditos al 1%",1
"@selenavelasq2 @vicky_goz @diegopilaquing2 @lassoguillermo @tvlecuador @aro_rojas @martinminguchi @mmontalvoec guillermo lasso sube porque es buen presidente. @alexandravelap @aborrerovega y todo su equipo lo respaldan, asi como el pueblo ecuatoriano. siga @lassoguillermo va por buen camino.",1
"@gponceleiva @lassoguillermo @ecuainm_oficial 0 credibilidad a estos medios que difaman el buen trabajo de nuestro presidente, solo nos queda una cosa que pensar, que estan a favor del correismo.",1
@lassoguillermo @banecuadorbp este es un buen presidente.,1
"excelente noticia... vamos por buen camino  presidente @lassoguillermo 
#reddetuiterosdemocraticos https://t.co/prz98pgqlh",1
"@freddyjqc @olea_antonio @orlandoperezec @lassoguillermo @perfilesopinion encuesta truchas pedazo de pendejo, tienes que tener excremento en la cabeza si sigues pensando que el delincuente de lasso es un buen presidente, un timador de profesion y el mayor evasor de impuesto del pais el podrido de nuestra patria y se atreve acusar a correa este ladron",-1
"@carlangasgonza @bliemsrieder es un buen momento para mejorar nuestra economia y seguir adelante junto al presidente @lassoguillermo, credito al 1 %- para los emprendedores #lassocumple @diegoordonezg",1
@isabelv3g @radio_pichincha @lassoguillermo @carlosjijon es notable las funciones que cumple el presidente @lassoguillermo los creditos a 1% de intereses tomara un buen curso economico. #lassocumple @mlalcivar,1
@gobersantaelena el presidente viene haciendo un buen trabajo y gracias a creditos a 1% se vienen muchas oportunidades para todas las personas que quieran trabajar por un mejor futuro.. #lassocumple @lassoguillermo @donosoecuador,1
@adaramr8 @erickferlass @la5pata_ec @banecuadorbp @lassoguillermo @comunicacionec excelente trabajo del presidente @lassoguillermo cumpliendo con sus promesas #lassocumple con las familias ecuatorianas brindando un buen futuro economico credito al 1 %- @carlosjijon,1
@mi_polaw @lassoguillermo @juancaholguin @cancilleriaec @mmontalvoec y el pueblo que sabe?  elige alcaldes chimbos. menos mal tenemos un buen presidente,1
@lassoguillermo @juancaholguin @cancilleriaec @mmontalvoec muy buen sr presidente,1
"lamentable es la realidad que vivimos la mayor parte de ecuatorianos, el sistema de salud es un desastre @salud_ec tenemos un presidente @lassoguillermo que esta gastando el dinero en otras cosas y no le da lo esencial a su pueblo un buen sistema de salud publica. https://t.co/4ojtyy4d3s",-1
"señor presidente @lassoguillermo he escuchado su saludo a la policia nacional, muy merecido, asi tambien debe replicarse para medicos, profesores, bomberos, enfermeras, socorristas, estudiantes, agentes de transito. un buen año para usted.",1
"@enriqueacostao3 @lassoguillermo estimado, de acuerdo con que lasso es un buen presidente... pero al pais los sacamos adelante todos, desde nuestras diferentes obligaciones.... no romanticemos al estado como taita de vagos....",1
"@raulmoncayo10 @freddy6518227 @omarmaluk @lassoguillermo el presidente @lassoguillermo ha hecho un buen gobierno hasta ahora... mas son los aciertos que los errores... los correanos tendran que seguir sufriendo porque ya no tienen espacio en nuestro ecuador
#reddetuiterosdemocraticos",1
@apnacc @lassoguillermo @cnnee @carlosverareal @dayannamonroy un presidente miserable que tiene $$$ para regalar a la corrupcion serrana darle 150mm para q se lo sigan robando #miserable #gilasso y tu tambien #huevoduroborrero @aborrerovega siendo medico t quedas mudo como buen serrano vende patria,-1
"la confianza se gana con hechos.
el presidente  @lassoguillermo cumple.
7 promesas de campaña ya estan cumplidas.
vamos por buen camino que el mandato es cuatro años.

#reddetuiterosdemocraticos",1
@carlosverareal @lassoguillermo como que nuestro presidente no tiene bien puesto sus huevos tido es mentiras con estos correista que el sigue con ellos antes uno esperaba a un buen ministro de gobierno de economia ahora ponen mentiroso que no saben nada y vivimos mal awui en nuestro pais,-1
@lassoguillermo excelente labor realizado señor presidente cuente con todo el respaldo del pueblo que le apoya un buen año para todos,1
@defenseecu @lassoguillermo @carlamaldonadop @leonardogponce @luisantonio_r @vera_asumanera @therealgerardo @roflo70 @pochoharbec @mauricioayoratc @policiaecuador @presidencia_ec si algo sale chueco el presidente lasso tiene q ir personalmente a por eso jueces corruptos y pedir prision,-1
una vez mas el presidente @lassoguillermo les calla la boca a estos borregos https://t.co/woxnczunyk,1
el presidente @lassoguillermo sigue demostrando eficacia y cada dia lo demuestra https://t.co/4aykgs0sjl,1
#fueracorruptos #vamosalaconsulta urgente! hasta cuando presidente! @lassoguillermo @lassosx @edu_bonilla @fabianpozo @jmerchanhaz @presidencia_ec @apariciocaicedo https://t.co/cgyl8t6il2,-1
"@wgomezr @lassoguillermo lasso lo que quiso es solo ser  presidente un vejete mentiroso que vive en su burbuja rodeado de la oligarquia mañosa,,esta mas que comprobado que este evasor sinverguenza por el pueblo no movera ni un dedo,,lo que seguira es saqueando el pais",-1
"@omarmaluk @victorf98787509 @lassoguillermo realmente este gobierno de oligarcas empezando por lasso, solo han llegado al poder para burlarse del pueblo y hacernos sentir que ellos son la elite, porque votaron por esta lacra para presidente carajo!! sabiamos como iba a gobernar y ahi lo tienen, riendose de la desgracia.",-1
"@lassoguillermo el cargo te quedo del tamaño de la galaxia!!! una charola, con galletas y caramelos, mediocre ofrecimiento de un ""empresario banquero"" para sacar de la pobreza a un pais. sin sueldos dignos ni beneficios de ley, un pais no sale de la pobreza. salga de su burbuja!! https://t.co/rfz6mdwe6t",-1
"no sea mentiroso sr @lassoguillermo, el movimiento indigena pidio que se vote nulo y con ello lo ayudaron a que llegue a carondelet, lamentablemente usted es desleal a sus ex amigos o quizas sea cortina de humo para hacer el show, yo no le creo https://t.co/lkp4dx51dy",-1
"@jaime_lm77 que se pudran,cucarachas puercas y sin escrupulos @lassoguillermo #lassoesunfracaso",-1
@raulespinelded @lassoguillermo excelente!!,1
"@lassoguillermo el cargo te quedo del tamaño de la galaxia!!! una charola, con galletas y caramelos, mediocre ofrecimiento de un ""empresario banquero"" para sacar de la pobreza a un pais. sin sueldos dignos ni beneficios de ley, un pais no sale de la pobreza. salga de su burbuja!! https://t.co/6pxc49asbf",-1
"@lassoguillermo @banecuadorbp no es por quejarme pero en verdad es una burla a la dignidad humana, y sus palabras de la charolita es una burla a la inteligencia, incluso lenin moreno no fue tan del todo!",-1
@angeltipantuna @lassoguillermo hay que sacar de las orejas al cinico corrupto de lasso y a todo su complices que son parte del crimen organizado creado desde moreno. dales duro.,-1
@primicias y eso que falta lo del evasor @lassoguillermo y las cosas que se llevo lenin moreno y aun no son juzgados,-1
"@lassoguillermo @inclusionec ¡ 252 dolares!
que humillacion la de este evasor para con #zaruma
pero ni dos veces penso cuando le transfirio $350.000 a lenin moreno en 2015.",-1
@lassoguillermo quien te cree moreno 2?,-1
@lassoguillermo es un mentiroso cronico.  lasso- moreno. https://t.co/ttmrxee3cm,-1
"@carlosrojasecu @lassoguillermo y que hizo moreno  ?
ahora si buscan deslindarse de toda responsabilidad, tipico de un mediocre",-1
"¿duro del correismo?..
#joseserrano no es mas q otro traidor como @lenin #moreno, y otros tantos infiltrados q resultaron grandes corruptos, y todos ellos trabajaron en el gobierno de #moreno, con el beneplacito y apoyo de @lassoguillermo . ¿ya lo olvidaron?
#prensacorrupta  https://t.co/lzvjpehst1",-1
@micc_ec una mas de las payasadas del lasso @lassoguillermo ...!!! y yo que pensaba que era imposible igualarlo y peor superarlo al tarado del moreno @lenin....!!! que inocente e ingenuo que a veces es uno...!!!! @radio_pichincha @ecuainm_oficial @radiolacalle,-1
"att @ecuavisa @teleamazonasec @eluniversocom 

@lassoguillermo continua con las mismas tacticas de moreno para tapar sus barbaridades https://t.co/ikrkqvcoci",-1
"@lassoguillermo @banecuadorbp #democraciafederal#df
no?robo socialista cristiano de correa y nebot nonarco politiqueros.todo el #ecuador sabe del tongo #correa-#nebot-#moreno-#lasso no#fraude @cnegobec #fueratodos #nuevaselecciones fuera todos los del #encuentro narco politiquero corrupto asesino https://t.co/ez7nv5crpl",-1
"@lassoguillermo @aborrerovega #democraciafederal#df
no?robo socialista cristiano de correa y nebot nonarco politiqueros.todo el #ecuador sabe del tongo #correa-#nebot-#moreno-#lasso no#fraude @cnegobec #fueratodos #nuevaselecciones fuera todos los del #encuentro narco politiquero corrupto asesino https://t.co/zpwtm6lkyt",-1
"el mismo libreto de moreno, asociar en todo al correismo.
@lassoguillermo miente para confundir y pretender ocultar la mediocridad de su gobierno.
#lassomentiroso https://t.co/vmfy6pisli",-1
"@18homero1 @lassoguillermo bro. patri.
diste en el clavo. son tan corruptos como lasso.
seguro, compra a los dirigentes y resto se quedan quietos.
acuerdate con el ladron moreno, anunciaban huelga. les daba un billete y adios huelga.",-1
@mildcau @lassoguillermo con el gobierno del reencuentro donde el empleo adecuado es cada vez mas escaso los ecuatorianos estan trabajando en la informalidad hay mas vendedores ambulantes y mas niños limpiando parabrisas en el semaforo en vez de estar estudiando en una escuela publica.,-1
"@arcsa_ec @ana_kramirez @salud_ec @lassoguillermo @laposta_ecu sin su ayuda vamos a dejar a mas de 100 familias sin empleo, tenemos bpm 0056-bpm-an-1221, desde el 20-12-21 solicitamos por vue nso  pero se genera un error de pago ya que tenemos bpm . hemos enviado quipux y 0 ayuda",-1
@lassoguillermo ojalà el radar calme el hambre del pueblo. ojala el radar detecte a los evasores y testaferros. ojala el radar de empleo a este pueblo desesperado. ojala el radar evite las matanzas en las carceles.,-1
"¡el gobierno del encuentro cumple su palabra! 
con los creditos al 1% de interes y hasta 30 años plazo, la economia de los hogares ecuatorianos se reactiva. este es el credito de las oportunidades para emprender, invertir y crear empleo. 
#juntoscumplimos 
@lassoguillermo https://t.co/mkyggjs0hk",1
"@lassoguillermo @banecuadorbp señor,, deje de mentir.. nadie quiere dar creditos pprque estamos en central de riesgos, y no tenemos empleo para pagar las deudas a los bancos, que poquito mas y dicen que se estan muriendo de hambre.. usted es un indolente..",-1
"¡#trabajamosporelcampo! 

estoy llegando a #latacunga, hoy con mucha alegria y esperanza junto al pdte. @lassoguillermo entregaremos los primeros creditos a 30 años plazo con 1% de interes a productores de mi pais. la meta es reactivar el empleo y el emprendimiento rural. https://t.co/nigpxcb347",1
"@juanfrancisconh @lassoguillermo @gobermanabi queremos que cumpla con su palabra de empleo no de desempleo como lo esta haciendo, gerente eterna del hospital movil n° 1 despidiendo sin medida,despidos sin justificacion, mala administracion, acoso laboral y llena de demandas, hasta cuando los mismos de siempre,pilar alvarez https://t.co/2dtgfr1xub",-1
"@lassoguillermo $5000 ni para una camioneta de segunda le sirve al agricultor.  pagara insumos para una cosecha, pero no es capital para crecer y generar valor agregado ni empleo. demagogo",-1
"@gobersantaelena con @lassoguillermo vamos avanzando, cada credito otorgado es un empleo mas para el pueblo ecuatoriano #juntoscumplimos. creditos al 1% #creditodelasoportunidades @_suexcelencia https://t.co/t51yedsvru",1
"@socialholico por esto y mucho mas ... @lassoguillermo no debe ni puede seguir en carondelet. el ecuador se merece paz, seguridad, empleo, salud, servicio eficaz. #lassoevasor",-1
"@fernanda172020 @lassoguillermo @banecuadorbp #creditodelasoportunidades credito al 1%, cada vez hay mas empleo en nuestro pais gracias a @lassoguillermo y sus gestiones, que orgullo #juntoscumplimos @guido_chiriboga @cesarrohon https://t.co/ygipucooxk",1
"@lassoguillermo @banecuadorbp se vienen cambios buenos  para nuestro pais con con los creditos al 1%, @lassoguillermo muchos mas empleo tendremos gracias a su apoyo constante presidente #juntoscumplimos #creditodelasoportunidades @cancilleriaec https://t.co/dazzjhyldk",1
"@galolaray @lassoguillermo cada vez hay mas empleo en nuestro pais gracias a @lassoguillermo y sus gestiones, que orgullo #lassocumple https://t.co/jruigd52mb",1
"@mariojose25 @galolaray @deivisan2502 @lassoguillermo on los creditos al 1%, habra mejores tasas de empleo, siempre pensando en lo mejor del pais, no podemos estar mas
que agradecidos con lasso.@lassoguillermo @alexandravelap #juntoscumplimos 
#creditodelasoportunidades https://t.co/gu20c3egu3",1
@mrcognzl @goberchimborazo @marajospontn2 @lassoguillermo @alexandravelap #juntoscumplimos el futuro de ecuador se ve prometedor con el presidente @lassoguillermo cumpliendo cada una de sus promesas #lassocumple creditos al 1@% y de esta manera se asegura un empleo a cada ecuatoriano #creditodelasoportunidades @polificcion https://t.co/pxcpbmbkg2,1
"@comunicacionec @banecuadorbp #juntoscumplimos, cada credito otorgado, es al menos un empleo creado para miles de ecuatorianos, @lassoguillermo lo esta haciendo posible con todos creditos de interes social
#creditodelasoportunidades @ecuavisa https://t.co/u3lhpeffkl",1
"@lassoguillermo las plazas de empleo son solo para los periodistas e hijos, gracias a ellos estas en un puesto que te quedo grande, #lassoevasor.",-1
"@comunicacionec @banecuadorbp #juntoscumplimos poco a poco con trabajo y esfuerzo vamos recuperando la economia del pais, los ecuatorianos somos ciudadanos de trabajo y con creditos al 1% se podra invertir y generar fuertes de empleo.  @lassoguillermo @donosoecuador #creditodelasoportunidades https://t.co/neapnuz170",1
"@lassoguillermo @banecuadorbp presidente @lassoguillermo felicitaciones por como viene trabajando. pero permitame decirle que habemos personas interesadas en fomentar empleo y necesitamos de @cfn_ecuador para crear esas oportunidades confie en nosotros, los ecuatorianos; creame que contamos con la experiencia",1
"el 70% de la poblacion economicamente activa no tiene un empleo adecuado.

es fundamental que el presidente @lassoguillermo presente una #reformalaboral para lograr el crecimiento economico que se espera en este 2022. 

este tema se debe tratar con urgencia y sin dilaciones.",-1
@ana45565104 @kelvingame3 @lassoguillermo x dios no hay trabajo por ninguna parte concentre se en el empleo a los ecuatorianos por amor a dios un trabajo en quito algo fijo no saben lo horrible es no poder comprarle algo a tu hija luchar x los datos para la escuela caminar y no conseguir nada ayuda ecuador trabajo ayuda,-1
@lassoguillermo x dios no hay trabajo por ninguna parte concentre se en el empleo a los ecuatorianos por amor a dios un trabajo en quito algo fijo no saben lo horrible es no poder comprarle algo a tu hija luchar x los datos para la escuela caminar y no conseguir nada ayuda ecuador trabajo ayuda,-1
@lassoguillermo y el empleo para cuando???,-1
"excelente trabajo ha estado realizando  nuestro presidente @lassoguillermo para el bienestar de todos nosotros, ahora con creditos al 1% tendremos mas oportunidades de empleo y de seguir avanzando #juntoscumplimos #lassocumple @diegoordonezg https://t.co/0ujtad6qyx",1
el unico enemigo de la democracia ecuatoriana es guillermo lasso,-1
por lo menos a lenin moreno el pais le importaba un bledo. a guillermo lasso no le importa nada.,-1
@pjfreile @albertoacostab pedro freile vs lasso guillermo (la misma payasada con diferente nombre),-1
@diazyjose porque el chulquero positano ladron guillermo lasso pandora papers tiene y debe recuperar su inversion de las 3 ultimas campañas...,-1
